"","institutionCode","catalogNumber","order","family","genus","scientificName","sex","recordedBy","recordNumber","eventDate","locality","decimalLatitude","decimalLongitude","verbatimElevationInMeters","DEMElevationInMeters","preparations","habitat","burnStatus","basisOfRecord","recordSource","site","county","residuals","percentDeviation"
"714","iNaturalist","1904984","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Dean Goehring",NA,2015-08-26,NA,32.416568,-110.723396,2554.54453,2554.54453,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,5.26355000504699,5.28823743996586
"715","iNaturalist","1397186","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis",NA,"Terry Rosenmeier",NA,2015-04-15,NA,32.427854,-110.75565,2303.769408,2303.769408,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.79770106603725,3.81551328361269
"716","LSUMZ","10188","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Kay, G.",NA,1963-10-31,"0.5 mi E junction Swan Rd. & Sunrise Rd",32.3080636,-110.8844516,859.0554656,859.0554656,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-4.64704569652066,4.66884156396523
"717","LSUMZ","10187","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Kay, G.",NA,1963-10-31,"0.5 mi E junction Swan Rd. & Sunrise Rd",32.3080636,-110.8844516,859.0554656,859.0554656,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-4.64704569652066,4.66884156396523
"718","ROM","30192","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Munro, JA","2199",1951-01-28,"12 km SW of Oracle",32.6,-110.766667,1428.000001,1428.000001,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.3214098163736,1.3276075762147
"719","MSB","MSB:Mamm:165431","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): Donald F. Hoffmeister","1941",1952-12-21,"Oracle Ranger Station, N end  Santa Catalina Mts.",32.5995,-110.7862,1384.48,1384.48,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.57579608396975,1.58318698236173
"720","MSB","MSB:Mamm:165430","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): Donald F. Hoffmeister","1941",1952-12-20,"Oracle Ranger Station, N end  Santa Catalina Mts.",32.5995,-110.7862,1384.48,1384.48,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.57579608396975,1.58318698236173
"721","LSUMZ","10191","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Crossin, Richard S.",NA,1963-10-10,"Tucson, 12 mi N Speedway, Santa Cruz Rd",32.3960608,-110.9264533,958.721727,958.721727,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-4.06446923373959,4.0835326642364
"722","CUMV","13321","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"I. M. Reyna Je; O. H. Soule",NA,1965-07-07,"Tucson, Sunrise Rd. & Swan",32.308926,-110.891487,841.8196252,841.8196252,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-4.74779388143536,4.77006228438466
"723","UWBM","UWBM:Mamm:20653","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,NA,NA,1963-10-20,"Tucson; Malino Basin",32.3356639,-110.6962472,1219,1331.552296,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,110.009224213031,110.52519642962
"724","UWBM","UWBM:Mamm:61545","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): G. Tohm; Preparator(s): G. Tohm",NA,1951-02-05,"Tucson; Sabino Canyon",32.3850618,-110.79305,1344.52074,1344.52074,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.80936884991028,1.81785526605216
"725","UWBM","UWBM:Mamm:61544","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): G. Tohm; Preparator(s): G. Tohm",NA,1951-02-04,"Tucson; Sabino Canyon",32.3850618,-110.79305,1344.52074,1344.52074,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.80936884991028,1.81785526605216
"726","UWBM","UWBM:Mamm:61546","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): H. Baerg; Preparator(s): H. Baerg",NA,1951-02-05,"Tucson; Sabino Canyon",32.3850618,-110.79305,1344.52074,1344.52074,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.80936884991028,1.81785526605216
"727","MVZ","MVZ:Mamm:74383","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): Alden H. Miller","Alden H. Miller 2454",1936-06-07,"2 mi NE Fort Lowell",32.2805647,-110.8496505,846.4018395,846.4018395,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-4.72100958992983,4.74315236750219
"728","KU","51961","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"HEINRICH G H",NA,1952-12-15,"MOLINO BASIN; S SLOPE OF SANTA CATALINA MTS",32.3356639,-110.6962472,1331.552296,1331.552296,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.88517293975138,1.89401489702666
"729","KU","51960","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"HEINRICH G H",NA,1952-12-15,"MOLINO BASIN; S SLOPE OF SANTA CATALINA MTS",32.3356639,-110.6962472,1331.552296,1331.552296,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.88517293975138,1.89401489702666
"730","KU","51959","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"HEINRICH G H",NA,1952-12-14,"MOLINO BASIN; S SLOPE OF SANTA CATALINA MTS",32.3356639,-110.6962472,1331.552296,1331.552296,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.88517293975138,1.89401489702666
"731","KU","51958","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"HEINRICH G H",NA,1952-12-14,"MOLINO BASIN; S SLOPE OF SANTA CATALINA MTS",32.3356639,-110.6962472,1331.552296,1331.552296,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.88517293975138,1.89401489702666
"732","KU","51957","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"HEINRICH G H",NA,1952-12-14,"MOLINO BASIN; S SLOPE OF SANTA CATALINA MTS",32.3356639,-110.6962472,1331.552296,1331.552296,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.88517293975138,1.89401489702666
"733","KU","51956","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"HEINRICH G H",NA,1952-12-14,"MOLINO BASIN; S SLOPE OF SANTA CATALINA MTS",32.3356639,-110.6962472,1331.552296,1331.552296,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.88517293975138,1.89401489702666
"734","MVZ","MVZ:Mamm:141920","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 3185",1972-07-22,"N Campbell Ave., Tucson",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"735","MVZ","MVZ:Mamm:141921","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 3186",1972-07-22,"N Campbell Ave., Tucson",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"736","KU","22880","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"J. R. Alcorn",NA,1948-03-03,"TUCSON, 6 MI N, 10 MI E OF; MOUTH OF SABINO CANYON",32.3234636,-110.8064498,858.625336,858.625336,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-4.64955992126807,4.67136758108846
"737","KU","22879","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"J. R. Alcorn",NA,1948-03-03,"TUCSON, 6 MI N, 10 MI E OF; MOUTH OF SABINO CANYON",32.3234636,-110.8064498,858.625336,858.625336,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-4.64955992126807,4.67136758108846
"738","MVZ","MVZ:Mamm:147633","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 4673",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"739","MVZ","MVZ:Mamm:147639","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 4679",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"740","MVZ","MVZ:Mamm:147641","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 4681",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"741","MVZ","MVZ:Mamm:147630","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 4670",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"742","MVZ","MVZ:Mamm:147629","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 4669",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"743","MVZ","MVZ:Mamm:147632","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 4672",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"744","MVZ","MVZ:Mamm:147634","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 4674",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"745","MVZ","MVZ:Mamm:147637","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 4677",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"746","MVZ","MVZ:Mamm:147631","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 4671",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"747","MVZ","MVZ:Mamm:147640","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 4680",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"748","MVZ","MVZ:Mamm:147638","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 4678",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"749","MVZ","MVZ:Mamm:147635","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 4675",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"750","MVZ","MVZ:Mamm:147636","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 4676",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"751","MVZ","MVZ:Mamm:147628","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 4668",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"752","MVZ","MVZ:Mamm:147642","Rodentia","Cricetidae","Neotoma","Neotoma albigula",NA,"Collector(s): James L. Patton","James L. Patton 4682",1974-06-16,"Tucson, end N Campbell Ave.",32.3381624,-110.936353,914,853.9511368,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-64.3747431173465,64.6766776063519
"753","TTU","12313","Rodentia","Cricetidae","Neotoma","Neotoma mexicana",NA,"WARNER, J W","53",1970-11-26,"BEAR WALLOW CAMP GRND, SANTA CATALINA MTNS.",32.423378,-110.735649,2405.106212,2405.106212,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,4.39004230563607,4.41063275953269
"754","UWBM","UWBM:Mamm:52318","Rodentia","Cricetidae","Neotoma","Neotoma mexicana",NA,"Collector(s): Harold E. Broadbooks; Preparator(s): Harold E. Broadbooks",NA,1952-07-16,"Santa Catalina Mountains; Bear Wallow Campground",32.423361,-110.7354489,2286,2402.810565,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,120.504399033072,121.069596381955
"755","ROM","30197","Rodentia","Cricetidae","Neotoma","Neotoma mexicana",NA,"Munro, JA","2448",1951-02-10,"Solderos Camp, Santa Catalina Mountains",32.4,-110.716667,2284.009597,2284.009597,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,3.68219958503548,3.6994700702644
"756","ROM","30194","Rodentia","Cricetidae","Neotoma","Neotoma mexicana",NA,"Munro, JA","2249",1951-02-10,"Solderos Camp, Santa Catalina Mountains",32.4,-110.716667,2284.009597,2284.009597,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,3.68219958503548,3.6994700702644
"757","SDNHM","11040","Rodentia","Cricetidae","Neotoma","Neotoma mexicana",NA,"S. G. Harter",NA,1934-08-14,"SANTA CATALINA MTS.,SUMMERHAVEN",32.4388,-110.7595,2347.591999,2347.591999,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,4.05385605465682,4.07286970655028
"758","ROM","30137","Eulipotyphla","Soricidae","Notiosorex","Notiosorex crawfordi",NA,"Munro, JA","2237",1951-02-10,"Santa Catalina Mountains, Upper Bear Canyon, Reservation",32.3696628,-110.7055477,1800.226029,1800.226029,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,0.854352770696727,0.858359910061624
"759","LSUMZ","10184","Rodentia","Cricetidae","Onychomys","Onychomys torridus",NA,"Cochran, H. D.",NA,1963-10-17,"Tucson, 0.6 mi NE Swan Rd. & Sunrise Rd",32.3150634,-110.8854516,867.0341273,867.0341273,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-4.60040824423117,4.62198536974927
"760","UWBM","UWBM:Mamm:51760","Rodentia","Cricetidae","Onychomys","Onychomys torridus",NA,"Collector(s): Harold E. Broadbooks; Preparator(s): Harold E. Broadbooks",NA,1952-05-24,"Tucson, 14 mi ENE; Mt. Lemmon highway",32.3680628,-110.7059477,1735.179789,1735.179789,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,0.4741397689837,0.476363609296418
"761","iNaturalist","276478","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"Greg Lasley",NA,2009-03-09,NA,32.386567,-110.923732,1187.979546,1187.979546,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-2.72439479549114,2.73717292415763
"762","iNaturalist","12501648","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"lizlovesnature",NA,2018-05-04,NA,32.410396,-110.709507,2420.144089,2420.144089,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.47794279540404,4.49894552573356
"763","iNaturalist","132962149","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"Andrew Aldrich",NA,2018-08-07,NA,32.392138,-110.700388,2195.78013,2195.78013,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.16647430271929,3.18132590063243
"764","iNaturalist","112702188","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"Jeff Chapman",NA,2009-08-14,NA,32.443,-110.788,2794.959996,2794.959996,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,6.66884393112308,6.70012256443631
"765","iNaturalist","21298444","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"David Bygott",NA,2016-09-18,NA,32.610385,-110.784053,1363.181152,1363.181152,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-1.70029365571426,1.70826848048617
"766","iNaturalist","63497829","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"Gerrit Öhm",NA,2008-09-13,NA,32.300216,-110.845747,871.4211999,871.4211999,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-4.57476460914965,4.59622145926967
"767","iNaturalist","6111501","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"CK Kelly",NA,2017-05-05,NA,32.609755,-110.765372,1383.249176,1383.249176,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-1.5829905857214,1.59041522822023
"768","iNaturalist","60680041","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"roomthily",NA,2020-09-24,NA,32.323958,-110.77554,987.0087428,987.0087428,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-3.89912391651866,3.91741183395791
"769","iNaturalist","49896230","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"Sean Daniels",NA,2018-09-27,NA,32.395219,-110.695533,2186.893204,2186.893204,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.11452779804106,3.12913575317466
"770","iNaturalist","44196748","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"roomthily",NA,2020-04-28,NA,32.400798,-110.689954,2247.907719,2247.907719,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,3.4711742682477,3.48745498919787
"771","iNaturalist","41300499","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"Doug Smith",NA,2020-03-06,NA,32.379468,-110.865707,1834.116401,1834.116401,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,1.05245123214954,1.05738750543925
"772","iNaturalist","33126673","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"James Maughn",NA,2019-09-20,NA,32.327361,-110.801884,882.5908022,882.5908022,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-4.50947523933499,4.53062586512606
"773","iNaturalist","30461689","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"roomthily",NA,2019-08-08,NA,32.321707,-110.809009,866.8208795,866.8208795,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-4.60165473574463,4.62323770763602
"774","iNaturalist","30399397","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"Margarita Orlova",NA,2017-07-15,NA,32.447235,-110.764077,2435.136546,2435.136546,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.56557779289226,4.58699155442601
"775","iNaturalist","29683340","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"Ari Rice",NA,2018-04-12,NA,32.391478,-110.703361,2153.332222,2153.332222,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,2.91835471091629,2.93204256263744
"776","iNaturalist","25995449","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"James Maughn",NA,2019-05-28,NA,32.326404,-110.770604,1065.403321,1065.403321,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-3.44088623982218,3.45702490194706
"777","iNaturalist","24906549","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"Tony Palmer",NA,2019-05-10,NA,32.327491,-110.771022,1019.487562,1019.487562,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-3.70927636591275,3.72667384837074
"778","iNaturalist","15132991","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"Alan Dahl",NA,2018-06-18,NA,32.52668,-110.83369,1270.736736,1270.736736,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-2.24065646375615,2.25116573232422
"779","iNaturalist","9950218","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"Kevin Fistanic",NA,2018-02-17,NA,32.323606,-110.807805,855.0575931,855.0575931,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-4.67041435093773,4.69231982352228
"780","iNaturalist","7179615","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"ingas",NA,2016-05-30,NA,32.443218,-110.757675,2410.669202,2410.669202,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,4.42255949842681,4.44330246651632
"781","iNaturalist","6940267","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"Andrew Core",NA,2015-11-27,NA,32.420197,-110.881992,1133.213817,1133.213817,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-3.04451540836732,3.0587949869657
"782","iNaturalist","3615829","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"southwestwanderer",NA,2005-06-19,NA,32.337874,-110.689917,1339.357182,1339.357182,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-1.83955125379244,1.8481792333527
"783","iNaturalist","2679772","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"joethenaturalist",NA,2015-07-29,NA,32.387659,-110.705632,2153.350549,2153.350549,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,2.91846183722647,2.93215019139821
"784","iNaturalist","2305086","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"Alan Dahl",NA,2015-09-16,NA,32.403821,-110.827928,1974.311835,1974.311835,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,1.87193175535273,1.88071160798803
"785","iNaturalist","2305114","Rodentia","Sciuridae","Otospermophilus","Otospermophilus variegatus",NA,"Alan Dahl",NA,2015-04-25,NA,32.404556,-110.925734,930.0263762,930.0263762,NA,NA,NA,"HUMAN_OBSERVATION","non-UAZ pre-2021",NA,NA,-4.23220138033052,4.25205151874287
"786","UMMZ","66281","Rodentia","Heteromyidae","Perognathus","Perognathus amplus",NA,"Dice, L.","181",1932-07-16,"10MI SE ORACLE",32.508259,-110.6494475,1264.76769,1264.76769,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-2.27554716454103,2.28622007967921
"787","BYU","BYU:Mamm:9836","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii",NA,"Collector(s): Richard Baumann; Preparator(s): Richard Baumann",NA,1985-08-29,"Bear Canyon, Santa Catalina Mtns",32.348642,-110.746651,1364.149587,1364.149587,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.69463288918395,1.70258116347088
"788","BYU","BYU:Mamm:9834","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii",NA,"Collector(s): Richard Baumann; Preparator(s): Richard Baumann",NA,1985-08-29,"Bear Canyon, Santa Catalina Mtns",32.348642,-110.746651,1364.149587,1364.149587,NA,NA,NA,"PRESERVED_SPECIMEN","non-UAZ pre-2021",NA,NA,-1.69463288918395,1.70258116347088
