gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2311388018,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29837154,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Xerospermophilus,Xerospermophilus tereticaudus,,SPECIES,"Xerospermophilus tereticaudus (Baird, 1858)",Xerospermophilus tereticaudus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.309582,-110.823191,194,,,,,,2019-07-29T03:17:00,29,7,2019,8032606,8032606,HUMAN_OBSERVATION,iNaturalist,Observations,29837154,,leedoolan,2019-07-30T06:03:13,CC_BY_NC_4_0,leedoolan,leedoolan,,,2024-01-16T23:25:07.894Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2311363623,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29742786,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus aberti,,SPECIES,"Sciurus aberti Woodhouse, 1853",Sciurus aberti,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.332787,-110.750907,24476,,,,,,2019-07-17T16:11:50,17,7,2019,5219667,5219667,HUMAN_OBSERVATION,iNaturalist,Observations,29742786,,Oliver Burrus,2019-07-28T22:03:23,CC0_1_0,Oliver Burrus,Oliver Burrus,,,2024-01-16T23:42:36.628Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2311347263,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29683327,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus aberti,,SPECIES,"Sciurus aberti Woodhouse, 1853",Sciurus aberti,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.372177,-110.694833,66,,,,,,2018-04-12T09:44:00,12,4,2018,5219667,5219667,HUMAN_OBSERVATION,iNaturalist,Observations,29683327,,Ari Rice,2019-07-28T02:25:56,CC_BY_NC_4_0,Ari Rice,Ari Rice,,,2024-01-16T23:25:18.512Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2311346649,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29683345,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Xerospermophilus,Xerospermophilus tereticaudus,,SPECIES,"Xerospermophilus tereticaudus (Baird, 1858)",Xerospermophilus tereticaudus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.384165,-110.956201,21,,,,,,2018-04-14T11:54:00,14,4,2018,8032606,8032606,HUMAN_OBSERVATION,iNaturalist,Observations,29683345,,Ari Rice,2019-07-28T02:26:07,CC_BY_NC_4_0,Ari Rice,Ari Rice,,,2024-01-16T23:42:42.234Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2311346055,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29683340,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus variegatus,,SPECIES,"Otospermophilus variegatus (Erxleben, 1777)",Otospermophilus variegatus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.391478,-110.703361,275,,,,,,2018-04-12T11:49:00,12,4,2018,7572569,7572569,HUMAN_OBSERVATION,iNaturalist,Observations,29683340,,Ari Rice,2019-07-28T02:26:03,CC_BY_NC_4_0,Ari Rice,Ari Rice,,,2024-01-16T23:43:17.665Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2311302014,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28943453,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus audubonii,,SPECIES,"Sylvilagus audubonii (Baird, 1858)",Sylvilagus audubonii,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.386686,-110.955987,22,,,,,,2019-07-16T08:56:03,16,7,2019,2436910,2436910,HUMAN_OBSERVATION,iNaturalist,Observations,28943453,,Penelope Burrus,2019-07-16T16:30:35,CC_BY_NC_4_0,Penelope Burrus,Penelope Burrus,,,2024-01-16T23:43:05.092Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2311301771,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28916044,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus audubonii,,SPECIES,"Sylvilagus audubonii (Baird, 1858)",Sylvilagus audubonii,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.38735,-110.956918,24,,,,,,2019-07-13T20:13:31,13,7,2019,2436910,2436910,HUMAN_OBSERVATION,iNaturalist,Observations,28916044,,Penelope Burrus,2019-07-16T04:48:32,CC_BY_NC_4_0,Penelope Burrus,Penelope Burrus,,,2024-01-16T23:25:07.758Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2311300115,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28691404,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus audubonii,,SPECIES,"Sylvilagus audubonii (Baird, 1858)",Sylvilagus audubonii,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.24675,-110.92887,10,,,,,,2019-07-12T04:56:24,12,7,2019,2436910,2436910,HUMAN_OBSERVATION,iNaturalist,Observations,28691404,,Scott Olmstead,2019-07-12T20:17:51,CC_BY_4_0,Scott Olmstead,Scott Olmstead,,,2024-01-16T23:42:26.525Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2294638060,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29358173,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus audubonii,,SPECIES,"Sylvilagus audubonii (Baird, 1858)",Sylvilagus audubonii,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.580847,-110.852527,526,,,,,,2019-07-21T11:25:00,21,7,2019,2436910,2436910,HUMAN_OBSERVATION,iNaturalist,Observations,29358173,,tvchee,2019-07-23T02:46:07,CC_BY_NC_4_0,tvchee,tvchee,,,2024-01-16T23:43:19.334Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2294577696,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29120347,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Xerospermophilus,Xerospermophilus tereticaudus,,SPECIES,"Xerospermophilus tereticaudus (Baird, 1858)",Xerospermophilus tereticaudus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.424606,-110.926356,437,,,,,,2019-07-15T19:25:08,15,7,2019,8032606,8032606,HUMAN_OBSERVATION,iNaturalist,Observations,29120347,,Luke Hetherington,2019-07-20T18:12:24,CC_BY_NC_4_0,Penelope Burrus,Penelope Burrus,,,2024-01-16T23:25:15.652Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2294577593,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29120268,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus alleni,,SPECIES,"Lepus alleni Mearns, 1890",Lepus alleni,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.426363,-110.927158,66,,,,,,2019-07-15T19:03:21,15,7,2019,2436708,2436708,HUMAN_OBSERVATION,iNaturalist,Observations,29120268,,Chris Benesh,2019-07-19T18:10:08,CC_BY_NC_4_0,Penelope Burrus,Penelope Burrus,,,2024-01-16T23:25:09.925Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2294556981,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29041113,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus aberti,,SPECIES,"Sciurus aberti Woodhouse, 1853",Sciurus aberti,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.347091,-110.848876,7813,,,,,,2019-07-17T17:18:00,17,7,2019,5219667,5219667,HUMAN_OBSERVATION,iNaturalist,Observations,29041113,,kirbyadams,2019-07-18T06:19:33,CC_BY_NC_4_0,kirbyadams,kirbyadams,,,2024-01-17T00:01:38.928Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2294475113,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28744345,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus,,SPECIES,"Odocoileus virginianus (Zimmermann, 1780)",Odocoileus virginianus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.398262,-110.954825,8,,,,,,2019-07-13T09:12:32,13,7,2019,2440965,2440965,HUMAN_OBSERVATION,iNaturalist,Observations,28744345,,devonderaad,2019-07-13T18:05:14,CC_BY_NC_4_0,devonderaad,devonderaad,,,2024-01-16T23:25:07.169Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2283235510,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28468563,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias dorsalis,,SPECIES,"Neotamias dorsalis (Baird, 1855)",Neotamias dorsalis,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.388788,-110.698469,38,,,,,,2019-06-27T10:31:00,27,6,2019,4972385,2437431,HUMAN_OBSERVATION,iNaturalist,Observations,28468563,,Eric Cleveland,2019-07-09T00:03:50,CC_BY_NC_4_0,Eric Cleveland,Eric Cleveland,,,2024-01-17T00:01:40.233Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2283211302,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28381090,Animalia,Chordata,Mammalia,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,,SPECIES,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.311225,-110.838764,343,,,,,,2017-04-21T09:35:51,21,4,2017,2440995,2440995,HUMAN_OBSERVATION,iNaturalist,Observations,28381090,,znelson88,2019-07-07T18:40:34,CC_BY_NC_4_0,znelson88,znelson88,,,2024-01-16T23:25:01.259Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2283209336,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28379885,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.311187,-110.838915,590,,,,,,2019-02-07T08:41:30,7,2,2019,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,28379885,,znelson88,2019-07-07T18:24:58,CC_BY_NC_4_0,znelson88,znelson88,,,2024-01-16T23:43:02.837Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2283170040,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28235268,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus audubonii,,SPECIES,"Sylvilagus audubonii (Baird, 1858)",Sylvilagus audubonii,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.327395,-110.849778,71,,,,,,2019-06-26T18:19:00,26,6,2019,2436910,2436910,HUMAN_OBSERVATION,iNaturalist,Observations,28235268,,Eric Cleveland,2019-07-05T15:59:40,CC_BY_NC_4_0,Eric Cleveland,Eric Cleveland,,,2024-01-16T23:42:23.185Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2283070698,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27875729,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Nasua,Nasua narica,,SPECIES,"Nasua narica (Linnaeus, 1766)",Nasua narica,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.567132,-110.678357,29093,,,,,,2010-08-03T14:33:00,3,8,2010,2433531,2433531,HUMAN_OBSERVATION,iNaturalist,Observations,27875729,,Kory Roberts,2019-06-29T16:31:33,CC_BY_NC_4_0,Kory Roberts,Kory Roberts,,,2024-01-16T23:24:58.847Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2283070287,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27875728,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus,couesi,SUBSPECIES,"Odocoileus virginianus couesi (Coues & Yarrow, 1875)",Odocoileus virginianus couesi,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.511118,-110.651294,29093,,,,,,2010-08-03T14:08:00,3,8,2010,4262313,2440965,HUMAN_OBSERVATION,iNaturalist,Observations,27875728,,Michelle Brock,2019-07-02T23:59:29,CC_BY_NC_4_0,Kory Roberts,Kory Roberts,,,2024-01-16T23:24:59.610Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2283054823,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27820382,Animalia,Chordata,Mammalia,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,,SPECIES,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.568399,-110.711578,2356,,,,,,2019-06-21T20:06:00,21,6,2019,2440995,2440995,HUMAN_OBSERVATION,iNaturalist,Observations,27820382,,Ken-ichi Ueda,2019-06-28T17:45:42,CC0_1_0,Ken-ichi Ueda,Ken-ichi Ueda,,,2024-01-16T23:43:02.808Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2283054377,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27820383,Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Mephitis,Mephitis mephitis,,SPECIES,"Mephitis mephitis (Schreber, 1776)",Mephitis mephitis,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.546623,-110.706622,,,,,,,2019-06-21T20:26:00,21,6,2019,5219380,5219380,HUMAN_OBSERVATION,iNaturalist,Observations,27820383,,Ken-ichi Ueda,2019-06-28T17:45:42,CC0_1_0,Ken-ichi Ueda,Ken-ichi Ueda,,,2024-01-16T23:42:23.619Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2273254831,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27487653,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Antrozous,Antrozous pallidus,,SPECIES,"Antrozous pallidus (LeConte, 1856)",Antrozous pallidus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.545046,-110.89276,29093,,,,,,2016-07-31T04:04:00,31,7,2016,2432339,2432339,HUMAN_OBSERVATION,iNaturalist,Observations,27487653,,Jakob Fahr,2019-06-23T09:09:04,CC_BY_NC_4_0,wasatch_hunter,wasatch_hunter,,,2024-01-16T23:25:00.897Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2266109645,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,ac849b12-7a2b-11e3-81f0-12313d0829ba,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Ammospermophilus,Ammospermophilus harrisii,harrisii,SUBSPECIES,Ammospermophilus harrisii harrisii,AMMOSPERMOPHILUS HARRISII HARRISII,,US,"TUCSON, ORACLE TO TANGERINE RD, 1/4 MI LA CHOLLA BLVD",Arizona,PRESENT,,927f1e70-cf74-11d8-bf68-b8a03c50a862,32.221766,-110.9262519,18,,,,,,1969-11-25T00:00:00,25,11,1969,4263575,2437568,PRESERVED_SPECIMEN,MMNH,Mammals,13568,,,,CC0_1_0,J. F. Bell Museum of Natural History,"THROWER, R",,,2024-01-03T06:39:17.253Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION
2266104484,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,ab96f312-7a2b-11e3-81f0-12313d0829ba,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus floridanus,holzneri,SUBSPECIES,"Sylvilagus floridanus holzneri (Mearns, 1896)",SYLVILAGUS FLORIDANUS HOLZNERI,,US,"20 MI NE U OF AZ (TUCSON), MOLINA BASIN, CATALINA MTS.",Arizona,PRESENT,,927f1e70-cf74-11d8-bf68-b8a03c50a862,32.3356639,-110.6962472,1,,,,,,1958-06-10T00:00:00,10,6,1958,6164845,2436886,PRESERVED_SPECIMEN,MMNH,Mammals,6923,,,,CC0_1_0,J. F. Bell Museum of Natural History,"HAYWARD, B J",,,2024-01-03T06:39:21.427Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION
2266104278,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,ab96e020-7a2b-11e3-81f0-12313d0829ba,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,,,GENUS,"Peromyscus Gloger, 1841",PEROMYSCUS BOYLII ROWLEYI,,US,20 MI NE TUSCON,Arizona,PRESENT,,927f1e70-cf74-11d8-bf68-b8a03c50a862,32.4269612,-110.6848477,22,,,,,,1958-06-10T00:00:00,10,6,1958,2437961,,PRESERVED_SPECIMEN,MMNH,Mammals,6915,,,,CC0_1_0,J. F. Bell Museum of Natural History,"HAYWARD, B J",,,2024-01-03T06:39:21.400Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION
2266104070,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,ab967f36-7a2b-11e3-81f0-12313d0829ba,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,,,GENUS,"Sigmodon Say & Ord, 1825",SIGMODON ARIZONAE CIENEGAE,,US,1 MI SE UNIV. OF ARIZONA,Arizona,PRESENT,,927f1e70-cf74-11d8-bf68-b8a03c50a862,32.220866,-110.9403522,2,,,,,,1958-06-13T00:00:00,13,6,1958,2438146,,PRESERVED_SPECIMEN,MMNH,Mammals,6869,,,,CC0_1_0,J. F. Bell Museum of Natural History,"HAYWARD, B J",,,2024-01-03T06:39:21.494Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION
2266103925,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,ab96795a-7a2b-11e3-81f0-12313d0829ba,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,,,GENUS,"Sigmodon Say & Ord, 1825",SIGMODON ARIZONAE CIENEGAE,,US,1 MI SE UNIV. OF ARIZONA,Arizona,PRESENT,,927f1e70-cf74-11d8-bf68-b8a03c50a862,32.220866,-110.9403522,2,,,,,,1958-06-13T00:00:00,13,6,1958,2438146,,PRESERVED_SPECIMEN,MMNH,Mammals,6866,,,,CC0_1_0,J. F. Bell Museum of Natural History,"HAYWARD, B J",,,2024-01-03T06:39:21.480Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION
2266103791,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,ab979b32-7a2b-11e3-81f0-12313d0829ba,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Ammospermophilus,Ammospermophilus harrisii,harrisii,SUBSPECIES,Ammospermophilus harrisii harrisii,AMMOSPERMOPHILUS HARRISII HARRISII,,US,"2 MI N RILLITO CREEK, E OF CAMPBELL AVE, TUCSON, 2400 FT",Arizona,PRESENT,,927f1e70-cf74-11d8-bf68-b8a03c50a862,32.3134632,-110.943453,2,,,,,,1957-12-08T00:00:00,8,12,1957,4263575,2437568,PRESERVED_SPECIMEN,MMNH,Mammals,7002,,,,CC0_1_0,J. F. Bell Museum of Natural History,"HARRIS, M J",,,2024-01-03T06:39:21.735Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION
2266103784,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,ab75b670-7a2b-11e3-81f0-12313d0829ba,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,,,GENUS,"Peromyscus Gloger, 1841",PEROMYSCUS EREMICUS EREMICUS,,US,"20 MI NE UNIV. ARIZ., TUSCON; MOLINO BASIN, CATALINA MTS.",Arizona,PRESENT,,927f1e70-cf74-11d8-bf68-b8a03c50a862,32.3356639,-110.6962472,1,,,,,,1958-06-10T00:00:00,10,6,1958,2437961,,PRESERVED_SPECIMEN,MMNH,Mammals,5936,,,,CC0_1_0,J. F. Bell Museum of Natural History,"HAYWARD, B J",,,2024-01-03T06:39:20.608Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION
2266103723,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,ab7587a4-7a2b-11e3-81f0-12313d0829ba,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,,,GENUS,"Peromyscus Gloger, 1841",PEROMYSCUS EREMICUS EREMICUS,,US,"20 MI NE UNIV. ARIZ., TUSCON; MOLINO BASIN, CATALINA MTS.",Arizona,PRESENT,,927f1e70-cf74-11d8-bf68-b8a03c50a862,32.3356639,-110.6962472,1,,,,,,1958-06-10T00:00:00,10,6,1958,2437961,,PRESERVED_SPECIMEN,MMNH,Mammals,5913,,,,CC0_1_0,J. F. Bell Museum of Natural History,"HAYWARD, B J",,,2024-01-03T06:39:21.256Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION
2266103670,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,ab967b4e-7a2b-11e3-81f0-12313d0829ba,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,,,GENUS,"Sigmodon Say & Ord, 1825",SIGMODON ARIZONAE CIENEGAE,,US,1 MI SE UNIV. OF ARIZONA,Arizona,PRESENT,,927f1e70-cf74-11d8-bf68-b8a03c50a862,32.220866,-110.9403522,2,,,,,,1958-06-13T00:00:00,13,6,1958,2438146,,PRESERVED_SPECIMEN,MMNH,Mammals,6867,,,,CC0_1_0,J. F. Bell Museum of Natural History,"HAYWARD, B J",,,2024-01-03T06:39:21.490Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION
2266103609,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,ab967766-7a2b-11e3-81f0-12313d0829ba,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,,,GENUS,"Sigmodon Say & Ord, 1825",SIGMODON ARIZONAE CIENEGAE,,US,1 MI SE UNIV. OF ARIZONA,Arizona,PRESENT,,927f1e70-cf74-11d8-bf68-b8a03c50a862,32.220866,-110.9403522,2,,,,,,1958-06-13T00:00:00,13,6,1958,2438146,,PRESERVED_SPECIMEN,MMNH,Mammals,6865,,,,CC0_1_0,J. F. Bell Museum of Natural History,"HAYWARD, B J",,,2024-01-03T06:39:21.478Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION
2266103554,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,ab761656-7a2b-11e3-81f0-12313d0829ba,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,,,GENUS,"Chaetodipus Merriam, 1889",CHAETODIPUS INTERMEDIUS INTERMEDIUS,,US,"20 MI NE UNIV. ARIZONA, TUSCON, MOLINO BASIN, CATATLINA MTNS",Arizona,PRESENT,,927f1e70-cf74-11d8-bf68-b8a03c50a862,32.3356639,-110.6962472,1,,,,,,1958-06-10T00:00:00,10,6,1958,2439576,,PRESERVED_SPECIMEN,MMNH,Mammals,5980,,,,CC0_1_0,J. F. Bell Museum of Natural History,"HAYWARD, B J",,,2024-01-03T06:39:20.576Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION
