Museum,Museum Abbreviation,Catalog Number,Special Collections,Kind of Object,Specimen Count,Current Identification,Other Identifications,Name Hierarchy,Order,Family,Type Status,Type Citations,Date Collected,Ocean,Sea/Gulf,Bay/Sound,Island Name,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Collector(s),Other Numbers (Type: Value),Sex/Stage,Preparation Details (Preparation:Remarks),Microhabitat Description,Reproductive Condition,Progeny Details,Measurements,Stomach Contents,Collection Method,Number of Individuals,Sexual Maturity,Physical Maturity,Specimen Condition,Injury,Parasite,Bibliography,Notes,Genetic Sample Type,Biorepository Number,Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Depleted?,Record Last Modified,EZID
,USNM,251262,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,8/10/1930,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, At Desert Canal, Santa Rita Range Reserve",,,1067,"Taylor, W. P.",Mammals Field Number: 1908,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:58,http://n2t.net/ark:/65665/36ed373ff-d0fc-41da-946c-7ff64bc97c79
,USNM,251263,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,8/10/1930,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, At Desert Canal, Santa Rita Range Reserve",,,1067,"Taylor, W. P.",Mammals Field Number: 1909,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:58,http://n2t.net/ark:/65665/3ee249cf8-31fd-49b5-85db-d8edb73c2694
,USNM,251264,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,8/20/1930,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Parkers Ranch Mcbeath's Old Place, Santa Rita Range Res",,,1341,"Taylor, W. P.",Mammals Field Number: 1914,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:58,http://n2t.net/ark:/65665/330a84154-72d4-4494-bf85-927ed3dcd20c
,USNM,251265,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,6/26/1931,,,,,United States,Arizona,Pima,"Morales, 2 Mi S Of Continental",,,,"Taylor, W. P.; Quaintance, C. W.",Mammals Field Number: 1921,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:58,http://n2t.net/ark:/65665/3b11f06c6-2f92-4b6a-9528-bba6a78b0fb0
,USNM,251266,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,7/10/1931,,,,,United States,Arizona,Pima,"Tucson, 38 Mi S, Santa Rita Exp. Range, Old Parker's Ranch, Picketts",,,1433,"Taylor, W. P.",Mammals Field Number: 1946,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:58,http://n2t.net/ark:/65665/34b3d2724-0312-44c2-92ff-cb30b8bf7b38
,USNM,251267,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,7/11/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station",,,1189,"Taylor, W. P.",Mammals Field Number: 1948,Unknown,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:58,http://n2t.net/ark:/65665/3cf39d7b9-3d83-4246-a00d-a837a6c70c59
,USNM,251268,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,7/11/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station",,,1189,"Taylor, W. P.",Mammals Field Number: 1949,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:58,http://n2t.net/ark:/65665/37c03a6f8-dc07-45a8-a42f-41066aa2415a
,USNM,251269,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,7/15/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station",,,1189,"Taylor, W. P.; Quaintance, C. W.",Mammals Field Number: 1964,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:58,http://n2t.net/ark:/65665/3b3cf0054-90a6-4a67-a5c0-e1c065e03986
,USNM,251270,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,7/15/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station",,,1189,"Taylor, W. P.",Mammals Field Number: 1965,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:58,http://n2t.net/ark:/65665/3961463f8-25a5-4456-b32e-4a13ae334d1d
,USNM,251271,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,7/15/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station",,,1189,"Taylor, W. P.; Quaintance, C. W.",Mammals Field Number: 1966,Male,Skin,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:58,http://n2t.net/ark:/65665/3241963ec-cee3-41aa-abe9-cd3d73e8d09b
,USNM,251272,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,7/31/1931,,,,,United States,Arizona,Pima,"Tucson, 40 Mi SE, Santa Rita Mountains, At Rosemont",,,1448,"Taylor, W. P.; Quaintance, C. W.",Mammals Field Number: 1999,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:58,http://n2t.net/ark:/65665/3de6a681e-1353-4a55-8a05-b1bc6658dda7
,USNM,251274,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,8/3/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, At Climatic Station",,,1189,"Taylor, W. P.; Quaintance, C. W.",Mammals Field Number: 2011,Female : Juvenile,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:58,http://n2t.net/ark:/65665/31779667e-f3e9-4fec-8c58-ba427e7fbc4f
,USNM,251275,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,8/4/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, At Climatic Station",,,1189,"Taylor, W. P.; Taylor, T. W.",Mammals Field Number: 2016,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:58,http://n2t.net/ark:/65665/3c5b08103-c204-40a4-82d9-2f6f0b63999c
,USNM,251276,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,8/5/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, At Climatic Station",,,1189,"Taylor, W. P.; Taylor, T. W.",Mammals Field Number: 2021,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:58,http://n2t.net/ark:/65665/314b1bca3-07f7-4730-8574-6c1d661837d3
,USNM,251277,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,8/7/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, At Climatic Station",,,1189,"Taylor, W. P.; Taylor, T. W.",Mammals Field Number: 2032,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:58,http://n2t.net/ark:/65665/3d98df29a-61d8-4d81-b279-9b0e69309142
,USNM,251278,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,8/13/1931,,,,,United States,Arizona,Pima,"Empire Ranch, E From Santa Rita Mountains",,,1412,"Taylor, W. P.",Mammals Field Number: 2085,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:58,http://n2t.net/ark:/65665/34f895ab3-b016-4e5c-80ae-1d7317f7ee8c
,USNM,272596,,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,7/1/1941,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Road Station, Santa Rita Exp. Range",,,1219,"Trowbridge, A. H.",Mammals Field Number: 424,Female,Skin; Skull,,unknown   yes,,,,,,,,,,,,,,,,,,,,4/3/2020 14:08,http://n2t.net/ark:/65665/39ade414d-eab7-4614-958d-1251711b1ae1
,USNM,564195,Biological Survey Specimen,Specimen/Lot,1,Onychomys torridus torridus,,Onychomys torridus torridus : Cricetidae : Rodentia : Mammalia : Chordata,Rodentia,Cricetidae,,,3/10/1921,,,,,United States,Arizona,Pima,Continental,,,,"Bailey, V.",Mammals Field Number: No Number,Male,Skeleton; Skull,,,,,,,,,,,,,,,,,,,,,,11/8/2019 20:53,http://n2t.net/ark:/65665/3bded959b-6c86-46d0-881b-28d11865135f
,USNM,17783,Biological Survey Specimen,Specimen/Lot,1,Otospermophilus variegatus grammurus,Spermophilus variegatus grammurus,Otospermophilus variegatus grammurus : Sciuridae : Rodentia : Mammalia : Chordata,Rodentia,Sciuridae,,,23 Oct 1889,,,,,United States,Arizona,Pima,Calabasas,,,,"Bailey, V.",Mammals Field Number: 588; Other Catalog Number: A0024724,Female,Skin; Skull,,,,Total Length: 430mm; Tail Length: 197mm; Hind Tarsus Length: 59mm,,,,,,,,,,,,,,,,,,6/24/2021 15:28,http://n2t.net/ark:/65665/39c5803f7-6475-4f77-9d10-944a9b6855e0
,USNM,A 35175,,Specimen/Lot,1,Otospermophilus variegatus grammurus,Spermophilus variegatus grammurus,Otospermophilus variegatus grammurus : Sciuridae : Rodentia : Mammalia : Chordata,Rodentia,Sciuridae,,,,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Jouy, P. L.",Mammals Field Number: No Number,Unknown,Skull,,,,,,,,,,,,,,,,,,,,,,6/1/2020 15:14,http://n2t.net/ark:/65665/3bbbd849a-6ab1-4aa4-b5a1-efb431c2eebe
,USNM,59006,,Specimen/Lot,1,Otospermophilus variegatus grammurus,Spermophilus variegatus grammurus,Otospermophilus variegatus grammurus : Sciuridae : Rodentia : Mammalia : Chordata,Rodentia,Sciuridae,,,29 Nov 1893,,,,,United States,Arizona,Pima,"Warsaw, By Hospital",,,,"Mearns; Holzner, F. X.; Merton, S. E.",Mammals Field Number: 2665,Female,Skin,Ecological remarks by collector(s): yes,,,,,,,,,,,,,,,,,,,,,5/27/2020 14:16,http://n2t.net/ark:/65665/3fb4aaf5e-51af-49b0-8819-b3c6bc905627
,USNM,59007,,Specimen/Lot,1,Otospermophilus variegatus grammurus,Spermophilus variegatus grammurus,Otospermophilus variegatus grammurus : Sciuridae : Rodentia : Mammalia : Chordata,Rodentia,Sciuridae,,,29 Nov 1893,,,,,United States,Arizona,Pima,"Warsaw, By Hospital",,,,"Mearns; Holzner, F. X.; Merton, S. E.",Mammals Field Number: 2666,Male,Skin,,,,,,,,,,,,,,,,,,,,,,5/27/2020 14:16,http://n2t.net/ark:/65665/32f8f3b48-99b0-4774-85e8-b0fef5ada033
,USNM,59221,,Specimen/Lot,1,Otospermophilus variegatus grammurus,Spermophilus variegatus grammurus,Otospermophilus variegatus grammurus : Sciuridae : Rodentia : Mammalia : Chordata,Rodentia,Sciuridae,,,12 Dec 1893,,,,,United States,Arizona,Pima,La Osa,,,,"Mearns; Holzner, F. X.",Mammals Field Number: 2720/27749,Male,Mounted skin; Skull,,,,,,,,,,,,,,,,,,,,,,5/27/2020 14:20,http://n2t.net/ark:/65665/3516701b6-ef80-451c-81c1-6bedf4b778f8
,USNM,59222,,Specimen/Lot,1,Otospermophilus variegatus grammurus,Spermophilus variegatus grammurus,Otospermophilus variegatus grammurus : Sciuridae : Rodentia : Mammalia : Chordata,Rodentia,Sciuridae,,,27 Dec 1893,,,,,United States,Arizona,Pima,La Osa,,,,"Mearns; Holzner, F. X.",Mammals Field Number: 2745,Male : Immature,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,5/27/2020 14:20,http://n2t.net/ark:/65665/30180e481-05d6-465c-8652-c040e43314ac
,USNM,248488,,Specimen/Lot,1,Otospermophilus variegatus grammurus,Spermophilus variegatus grammurus,Otospermophilus variegatus grammurus : Sciuridae : Rodentia : Mammalia : Chordata,Rodentia,Sciuridae,,,8/1/1928,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Taylor, W. P.",Mammals Field Number: No Number,Unknown : Juvenile,Fluid,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:12,http://n2t.net/ark:/65665/37c0f2a53-4cd3-4ee6-b261-2ec3526e8c71
,USNM,248489,,Specimen/Lot,1,Otospermophilus variegatus grammurus,Spermophilus variegatus grammurus,Otospermophilus variegatus grammurus : Sciuridae : Rodentia : Mammalia : Chordata,Rodentia,Sciuridae,,,8/1/1928,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Taylor, W. P.",Mammals Field Number: No Number,Unknown,Fluid,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:12,http://n2t.net/ark:/65665/3dcb29210-5442-48af-bfe6-e1f4cb6f40c0
,USNM,248490,,Specimen/Lot,1,Otospermophilus variegatus grammurus,Spermophilus variegatus grammurus,Otospermophilus variegatus grammurus : Sciuridae : Rodentia : Mammalia : Chordata,Rodentia,Sciuridae,,,8/1/1928,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Taylor, W. P.",Mammals Field Number: No Number,Unknown : Juvenile,Fluid,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:12,http://n2t.net/ark:/65665/391195dae-c625-410b-bdcd-9e0197fbe1e1
,USNM,286747,,Specimen/Lot,1,Ovis canadensis mexicana,,Ovis canadensis mexicana : Bovidae : Artiodactyla : Mammalia : Chordata,Artiodactyla,Bovidae,,,12/31/1952,,,,,United States,Arizona,Pima,,,,,"Dominguez, A.",Mammals Field Number: 158,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/1/2020 17:51,http://n2t.net/ark:/65665/3f5f00dd2-b5a5-4910-840d-a6667bdc450d
,USNM,569104,,Specimen/Lot,1,Ovis canadensis mexicana,,Ovis canadensis mexicana : Bovidae : Artiodactyla : Mammalia : Chordata,Artiodactyla,Bovidae,,,1/4/2004,,,,,United States,Arizona,Pima,Silver Bell Mountains,,,,"Jansen, B. D.",Mammals Field Number: BDJ 117,Male : Stillborn,Skeleton; Skull,,,,,,stillborn to CL06; mother had keratoconjunctivitis and contagious ecthyma,,,,,,,,,,,,,,,,7/15/2020 19:08,http://n2t.net/ark:/65665/3dff2166d-baeb-44f5-9770-2129f52be142
,USNM,569105,,Specimen/Lot,1,Ovis canadensis mexicana,,Ovis canadensis mexicana : Bovidae : Artiodactyla : Mammalia : Chordata,Artiodactyla,Bovidae,,,1/5/2004,,,,,United States,Arizona,Pima,Silver Bell Mountains,,,,"Jansen, B. D.",Mammals Field Number: BDJ 118,Male,Skeleton; Skull,,,,,,died from malnutrition due to blindness caused by keratoconjunctivitis,,,,,,,,,,,,,,,,7/15/2020 19:08,http://n2t.net/ark:/65665/385363305-0ac7-4c7c-bc35-3811e0713ad9
,USNM,569106,,Specimen/Lot,1,Ovis canadensis mexicana,,Ovis canadensis mexicana : Bovidae : Artiodactyla : Mammalia : Chordata,Artiodactyla,Bovidae,,,12/5/2003,,,,,United States,Arizona,Pima,Silver Bell Mountains,,,,"Jansen, B. D.",Mammals Field Number: BDJ 114,Female,Skeleton; Skull,,,,,,died from Puma concolor attack; blindness caused by keratoconjunctivitis,,,,,,,,Age: > 4 years old,,,,,,,,7/15/2020 19:08,http://n2t.net/ark:/65665/392f4f278-4d3c-4707-993e-67b6c95fca05
,USNM,225613,,Specimen/Lot,1,Panthera onca arizonensis,,Panthera onca arizonensis : Felidae : Carnivora : Mammalia : Chordata,Carnivora,Felidae,,,5/11/1917,,,,,United States,Arizona,Pima,Helveta [Helvetia],31.8579,-110.789,,"O'Doherty, E. J.",Mammals Field Number: 40; X Numbers: 19345x,Male,Skin; Skull,,,,,,,,,,,,,"Segura, V., et al. 23 Aug 2016 [""1 Jan 2017""]. Three-dimensional cranial ontogeny in pantherines (Panthera leo, P. onca, P. pardus, P. tigris; Carnivora:, Felidae). Biological Journal of the Linnean Society. 120 (1): 210-227.","Locality edited in Biological Survey X-Catalog to read: 10 mi south Helvetia, 3 mi W Greaterville P.O.",,,,,,,,8/2/2023 16:06,http://n2t.net/ark:/65665/32b68c639-c082-4404-a379-982fb0680173
,USNM,231961,,Specimen/Lot,1,Panthera onca arizonensis,,Panthera onca arizonensis : Felidae : Carnivora : Mammalia : Chordata,Carnivora,Felidae,,,4/22/1919,,,,,United States,Arizona,Pima,"Greaterville, 6 miles NW",31.8116,-110.806,,"Parker, L.",Mammals Field Number: 138; X Numbers: 21122x,Female,Skin; Skull,,,,,,,,,,,,,"Segura, V., et al. 23 Aug 2016 [""1 Jan 2017""]. Three-dimensional cranial ontogeny in pantherines (Panthera leo, P. onca, P. pardus, P. tigris; Carnivora:, Felidae). Biological Journal of the Linnean Society. 120 (1): 210-227.",,,,,,,,,8/2/2023 16:06,http://n2t.net/ark:/65665/30e3f5fa4-0554-421c-9e8e-40bba563a278
,USNM,141839,,Specimen/Lot,1,Parastrellus hesperus hesperus,Pipistrellus hesperus hesperus,Parastrellus hesperus hesperus : Vespertilionidae : Chiroptera : Mammalia : Chordata,Chiroptera,Vespertilionidae,,,25 Jan 1894,,,,,United States,Arizona,Pima,Quitovaquito,,,,"Mearns; Holzner, F. X.",Mammals Field Number: 2831; Other Catalog Number: A0037173,Male : Adult,Skin; Skull,,,,Total Length: 72mm; Tail Length: 31mm; Ear notch Length: 9mm; Wingspan Length: 200mm,,,,,,,,,,,,,,,,,,4/27/2020 19:08,http://n2t.net/ark:/65665/3196237ef-d394-4fb4-aa03-04f5c4761c67
,USNM,229330,Biological Survey Specimen,Specimen/Lot,1,Parastrellus hesperus hesperus,Pipistrellus hesperus hesperus,Parastrellus hesperus hesperus : Vespertilionidae : Chiroptera : Mammalia : Chordata,Chiroptera,Vespertilionidae,,,6/25/1918,,,,,United States,Arizona,Pima,"Ajo, 10 Mi N",,,,"Howell, A. B.",Mammals Field Number: 131,Female,Skin; Skull,,,,Total Length: 75mm; Tail Length: 32mm; Hind Tarsus Length: 6mm,,,,,,,,,,,,,,,,,,4/9/2020 16:22,http://n2t.net/ark:/65665/3891cee3c-9ec9-4d42-8174-133a0ac860b6
,USNM,229331,Biological Survey Specimen,Specimen/Lot,1,Parastrellus hesperus hesperus,Pipistrellus hesperus hesperus,Parastrellus hesperus hesperus : Vespertilionidae : Chiroptera : Mammalia : Chordata,Chiroptera,Vespertilionidae,,,6/25/1918,,,,,United States,Arizona,Pima,"Ajo, 10 Mi N",,,,"Howell, A. B.",Mammals Field Number: 129,Female,Skin; Skull,,,,Total Length: 81mm; Tail Length: 35mm; Hind Tarsus Length: 7mm,,,,,,,,,,,,,,,,,,4/9/2020 16:22,http://n2t.net/ark:/65665/3aac633f0-8a23-4fdc-ae1d-494c4d06400b
,USNM,229332,Biological Survey Specimen,Specimen/Lot,1,Parastrellus hesperus hesperus,Pipistrellus hesperus hesperus,Parastrellus hesperus hesperus : Vespertilionidae : Chiroptera : Mammalia : Chordata,Chiroptera,Vespertilionidae,,,6/27/1918,,,,,United States,Arizona,Pima,"Ajo, 10 Mi N",,,,"Howell, A. B.",Mammals Field Number: 140,Female,Skin; Skull,,,,Total Length: 78mm; Tail Length: 36mm; Hind Tarsus Length: 6mm,,,,,,,,,,,,,,,,,,4/9/2020 16:22,http://n2t.net/ark:/65665/34e49675d-40c7-4f66-9d0d-17c96881bc96
,USNM,229333,Biological Survey Specimen,Specimen/Lot,1,Parastrellus hesperus hesperus,Pipistrellus hesperus hesperus,Parastrellus hesperus hesperus : Vespertilionidae : Chiroptera : Mammalia : Chordata,Chiroptera,Vespertilionidae,,,7/4/1918,,,,,United States,Arizona,Pima,Gunsight,,,,"Howell, A. B.",Mammals Field Number: 159,Female,Skin; Skull,,,,Total Length: 75mm; Tail Length: 33mm; Hind Tarsus Length: 7mm,,,,,,,,,,,,,,,,,,4/9/2020 16:22,http://n2t.net/ark:/65665/317197151-501d-44de-baea-f110e58cede3
,USNM,229334,Biological Survey Specimen,Specimen/Lot,1,Parastrellus hesperus hesperus,Pipistrellus hesperus hesperus,Parastrellus hesperus hesperus : Vespertilionidae : Chiroptera : Mammalia : Chordata,Chiroptera,Vespertilionidae,,,7/4/1918,,,,,United States,Arizona,Pima,Gunsight,,,,"Howell, A. B.",Mammals Field Number: 160,Female,Skin; Skull,,,,Total Length: 80mm; Tail Length: 34mm; Hind Tarsus Length: 7mm,,,,,,,,,,,,,,,,,,4/9/2020 16:22,http://n2t.net/ark:/65665/3a1ae309e-c8ec-4a83-ace9-3945edcac127
,USNM,230753,,Specimen/Lot,1,Parastrellus hesperus hesperus,Pipistrellus hesperus hesperus,Parastrellus hesperus hesperus : Vespertilionidae : Chiroptera : Mammalia : Chordata,Chiroptera,Vespertilionidae,,,6/28/1918,,,,,United States,Arizona,Pima,"Ajo, 10 Mi N",,,,"Howell, A. B.",Mammals Field Number: 147,Male,Fluid,,,,,,,,,,,,,,,,,,,,,,4/9/2020 17:21,http://n2t.net/ark:/65665/3e95ae008-b96c-4dfb-b978-7aebdc2b3f85
,USNM,230757,,Specimen/Lot,1,Parastrellus hesperus hesperus,Pipistrellus hesperus hesperus,Parastrellus hesperus hesperus : Vespertilionidae : Chiroptera : Mammalia : Chordata,Chiroptera,Vespertilionidae,,,6/25/1918,,,,,United States,Arizona,Pima,"Ajo, 10 Mi N",,,,"Howell, A. B.",Mammals Field Number: 130,Female,Fluid,,,,,,,,,,,,,,,,,,,,,,4/9/2020 17:21,http://n2t.net/ark:/65665/3f9083951-9d15-468c-9e13-5f6ea059230c
,USNM,61534,,Specimen/Lot,1,Parastrellus hesperus hesperus,Pipistrellus hesperus hesperus,Parastrellus hesperus hesperus : Vespertilionidae : Chiroptera : Mammalia : Chordata,Chiroptera,Vespertilionidae,,,9 Dec 1893,,,,,United States,Arizona,Pima,"La Osa, Sturge's Ranch",,,,"Mearns, E. A.; Holzner, F. X.",Mammals Field Number: 2670,Male,Fluid,,,,,,,,,,,,,,,,,,,,,,5/27/2020 15:23,http://n2t.net/ark:/65665/3930fa418-f025-4f39-8c54-09ac5860f2be
,USNM,602468,Biological Survey Specimen,Specimen/Lot,1,Parastrellus hesperus hesperus,,Parastrellus hesperus hesperus : Vespertilionidae : Chiroptera : Mammalia : Chordata,Chiroptera,Vespertilionidae,,,8/6/1965,,,,,United States,Arizona,Pima,2.4 mi E of Sasabee,,,,"Baker, R.",Mammals Field Number: WB 303,Male,Skin; Skull,,,,Total Length: 68mm; Tail Length: 31mm; Hind Tarsus Length: 5mm; Ear Notch Length: 12mm; Tragus Length: 5mm,,,,,,,,,,,,,,,,,,10/5/2016 18:38,http://n2t.net/ark:/65665/35cd6405f-0744-4137-a462-068e30adb6db
,USNM,602469,Biological Survey Specimen,Specimen/Lot,1,Parastrellus hesperus hesperus,,Parastrellus hesperus hesperus : Vespertilionidae : Chiroptera : Mammalia : Chordata,Chiroptera,Vespertilionidae,,,8/6/1965,,,,,United States,Arizona,Pima,2.4 mi E of Sasabee,,,,"Baker, R.",Mammals Field Number: WB 304,Male,Skin; Skull,,,,Total Length: 64mm; Tail Length: 31mm; Hind Tarsus Length: 6mm; Ear Notch Length: 11mm; Tragus Length: 5mm,,,,,,,,,,,,,,,,,,10/5/2016 18:38,http://n2t.net/ark:/65665/329c71cd7-6540-471e-9382-ef9ce0ef2a49
,USNM,274687,,Specimen/Lot,1,Pecari tajacu sonoriensis,,Pecari tajacu sonoriensis : Tayassuidae : Artiodactyla : Mammalia : Chordata,Artiodactyla,Tayassuidae,,,5/23/1945,,,,,United States,Arizona,Pima,"Cabeza Prieta Game Range, Agua Dulce Mountains",,,,"Halloran, A. F.",Mammals Field Number: 122A; X Numbers: 32081X,Unknown,Skull,,,,,,,,,,,,,,,,,,,,,,4/3/2020 14:49,http://n2t.net/ark:/65665/328b308f5-6866-4152-83ce-ecfcf7ddd481
,USNM,313887,,Specimen/Lot,1,Pecari tajacu sonoriensis,,Pecari tajacu sonoriensis : Tayassuidae : Artiodactyla : Mammalia : Chordata,Artiodactyla,Tayassuidae,,,2/26/1956,,,,,United States,Arizona,Pima,"Picture Rocks, Tucson Mountains",,,,"Kirkpatrick, R. D.",Mammals Field Number: 65,Male,Skull,,,,,,,,,,,,,,,,,,,,,,3/27/2020 19:28,http://n2t.net/ark:/65665/3f49a673a-5550-4167-9c3f-4a653378efb5
,USNM,313888,,Specimen/Lot,1,Pecari tajacu sonoriensis,,Pecari tajacu sonoriensis : Tayassuidae : Artiodactyla : Mammalia : Chordata,Artiodactyla,Tayassuidae,,,2/24/1956,,,,,United States,Arizona,Pima,"Canelo Hills, 8 Mi S Sondita",,,,"Kirkpatrick, R. D.",Mammals Field Number: 77,Female,Skull,,,,,,,,,,,,,,,,,,,,,,3/27/2020 19:28,http://n2t.net/ark:/65665/356d5bf96-dc23-48e1-827c-8bde6803e407
,USNM,313889,,Specimen/Lot,1,Pecari tajacu sonoriensis,,Pecari tajacu sonoriensis : Tayassuidae : Artiodactyla : Mammalia : Chordata,Artiodactyla,Tayassuidae,,,2/11/1956,,,,,United States,Arizona,Pima,"Coolidge, S Of",,,,"Kirkpatrick, R. D.",Mammals Field Number: 92,Female,Skull,,,,,,,,,,,,,,,,,,,,,,3/27/2020 19:28,http://n2t.net/ark:/65665/3dce69840-09c5-428b-a9a2-59f4891c1289
,USNM,313890,,Specimen/Lot,1,Pecari tajacu sonoriensis,,Pecari tajacu sonoriensis : Tayassuidae : Artiodactyla : Mammalia : Chordata,Artiodactyla,Tayassuidae,,,2/12/1956,,,,,United States,Arizona,Pima,Tenaja Hills,,,,"Kirkpatrick, R. D.",Mammals Field Number: 100,Female,Skull,,,,,,,,,,,,,,,,,,,,,,3/27/2020 19:28,http://n2t.net/ark:/65665/3e5dded99-4479-42d4-b10a-d06fe275959c
